web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,image
"1777056365-92","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","French Garden Regish Beachfront Hotel","Scored 8.5","8.5","Location 9.9","French Garden Regish Beachfront Hotel in Trincomalee provides accommodations with a garden and a bar. This beachfront property offers access to a balcony, free private parking, and free Wifi.","· 176 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/536075936.webp?k=d32497b11a5736e5738e2c024f06b00a85d78a771ba8917ebd39e6e6230c4b66&o="
"1777056365-93","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","T-Nova Guest House","Scored 8.5","8.5","Value for money 9.7","Just a 5-minute walk from Uppuveli beach and half a mile from Kali Kovil, T-Nova Guest House features accommodations in Trincomalee, with a garden.","· 11 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/839478977.webp?k=6b1e65ad31c105739245a7756d8a7720a517abb4adefe4d628d88ef8fa3969eb&o="
"1777056365-94","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Havana Club Resort","Scored 8.5","8.5","Value for money 8.7","Located in Trincomalee, a 6-minute walk from Uppuveli beach, Havana Club Resort has accommodations with an outdoor swimming pool, free private parking and a garden.","· 98 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/233180121.webp?k=a13f42d12dea58706121a55ab6a99dd436915e2fb54c99ef982b69011399fb1c&o="
"1777056365-95","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Backpackers GuestHouse Trincomalee","Scored 8.5","8.5","Value for money 9.2","Backpackers GuestHouse Trincomalee offers accommodations in Trincomalee, 1.4 miles from Maritime and Naval History Museum and 1.5 miles from Gokana Temple.","· 51 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/698351175.webp?k=7e73ea1cb316c1765131e09b93affb8926b1fd8077a1b5e92119b6721c9e4100&o="
"1777056365-96","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Ocean Bloom Villa","Scored 8.4","8.4","Value for money 8.6","Offering a private beach area, Ocean Bloom Villa offers accommodations in Trincomalee. This beachfront property offers access to a balcony, free private parking, and free Wifi.","· 23 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/701045475.webp?k=7dbe5db6151684e407c7c9aceba8367de5ed9b2031bbfa1e3ba6c63238ec71b9&o="
"1777056365-97","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Aa Inn","Scored 8.4","8.4","Value for money 8.8","Located in Trincomalee, a 7-minute walk from Uppuveli beach, Aa Inn has accommodations with a garden, free private parking and a restaurant.","· 48 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/171325824.webp?k=a1ea3e5d150e86b9d676b2b81172f59e8b86c3daedbba604d319cc8d1be6fb95&o="
"1777056365-98","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","ITALIAN GUEST","Scored 8.4","8.4","","Located in Trincomalee, a 11-minute walk from Nilaveli Beach, ITALIAN GUEST has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 46 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/389375495.webp?k=10970d8c3331d16f1849fcc7deab5d29f45eeb1e2997a03aa1186422e7287eef&o="
"1777056365-99","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","The Tottam Beach Hotel - Trincomalee","Scored 8.4","8.4","","Offering garden views, The Tottam Beach Hotel - Trincomalee in Trincomalee offers accommodations, a private beach area, and a garden.","· 318 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/809055970.webp?k=a2840b7a1dd35e87e4c819d655fd3ba04795730fe71512a0e2b9007269608ec4&o="
"1777056365-100","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Amila Guest","Scored 8.4","8.4","Value for money 8.8","Amila Guest in Trincomalee provides accommodations with a garden, a terrace, and a shared lounge. This guest house provides free private parking, a shared kitchen, and free Wifi.","· 163 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/156155412.webp?k=07f70bb3eca75c96023d3f5c5a2cd901281e93a1bc2e69c3be3d7076b32f26c5&o="
"1777056365-101","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","French garden Pragash Beach Hotel","Scored 8.4","8.4","Location 9.7","Located in Trincomalee, a 7-minute walk from Uppuveli beach, French garden Pragash Beach Hotel has accommodations with a private beach area, free private parking and a restaurant.","· 317 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/332555808.webp?k=2686f7e7dd1514a13460086c8e2de03026adfc1f1d09ed979d98a39807bbf34f&o="
"1777056365-102","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Villa Vianna","Scored 8.4","8.4","Location 9.4","Offering a garden, Villa Vianna offers accommodations in Nilaveli. This property offers access to a terrace and free private parking. Staff on site can arrange a shuttle service.","· 7 reviews","Opens in new window","Nilaveli","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/663350928.webp?k=7ac70acef6d787a4648efa1b85a068df240ab5200675b2664d9e473516f3ffa4&o="
"1777056365-103","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Bon Voyaage Tourist Inn","Scored 8.3","8.3","Value for money 8.6","Located in Trincomalee, a few steps from Uppuveli beach, Bon Voyaage Tourist Inn provides accommodations with a garden, free private parking and a shared lounge.","· 192 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/104937743.webp?k=4b2af6a5de543d5f60c7412c6cda406cfe0b323f66dc7ffd3b5b83b74a57c3f7&o="
"1777056365-104","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","So-J Beach Villa","Scored 8.3","8.3","Location 9.5","So-J Beach Villa is a recently renovated villa in Trincomalee where guests can make the most of its outdoor swimming pool and garden. This property offers access to a terrace and free private parking....","· 196 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/797753023.webp?k=8a5b1e7fa8e6148598c9d541d79c81d81b0c361501f38236824b699018d9bed9&o="
"1777056365-105","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Sea Zone Hotel Nilaveli","Scored 8.3","8.3","","Featuring free WiFi and a terrace, Sea Zone Hotel Nilaveli offers accommodations in Nilaveli. Free private parking is available on site. Certain units include a seating area where you can relax.","· 176 reviews","Opens in new window","Nilaveli","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/187623097.webp?k=1a126b09372e1af7c7c3f3a2ad83f30e572130f2251e473698899ea8630c54c9&o="
"1777056365-106","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Natraj Guest House","Scored 8.3","8.3","Location 9.5","Offering garden views, Natraj Guest House in Trincomalee features accommodations and a garden. This property offers access to a terrace, free private parking, and free Wifi.","· 129 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/676598748.webp?k=0d294b674f1fafceaca2cc8ef9ab61c837194a635201da0ca360cf6d33fba375&o="
"1777056365-107","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Anandas Beach Resort","Scored 8.3","8.3","Location 9.7","Located in Trincomalee, a few steps from Uppuveli beach, Anandas Beach Resort has accommodations with a fitness center, free private parking, a garden and a private beach area.","· 48 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/476770371.webp?k=c42fa00d1d104f706b019f96186874ddac1150f3902caebca8595045e6629d91&o="
"1777056365-108","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Elvis Beach Resort","Scored 8.3","8.3","","Located in Trincomalee, a 6-minute walk from Uppuveli beach, Elvis Beach Resort has accommodations with a garden, free private parking, a private beach area and a terrace.","· 96 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/381836641.webp?k=1f89ddfe29d8af7c9b73bb07e3112160ea9b5b5f7e831668e77494aee529c20b&o="
"1777056365-109","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Akki's Hostel","Scored 8.3","8.3","Value for money 9.3","Offering sea views, Akki's Hostel in Trincomalee offers accommodations, a private beach area, a garden, a terrace, and a bar.","· 177 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/200971438.webp?k=73b41789dffe54430d0b50b62a870200f6214aed116f2e8d5595ee1731ae0d2b&o="
"1777056365-110","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Chill Zone Hostel","Scored 8.3","8.3","Value for money 8.6","Located in Trincomalee, a 11-minute walk from Uppuveli beach, Trinco Chill Zone Hostel has accommodations with a garden, free private parking, a shared lounge and a restaurant.","· 21 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/686644681.webp?k=b960dfa1f612f2fb744f93b022a34da458fc7cdb41035c6eb824bb347b59a496&o="
"1777056365-111","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Anukama Resort","Scored 8.3","8.3","","Located in Nilaveli, a 16-minute walk from Nilaveli Beach, Anukama Resort provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 284 reviews","Opens in new window","Nilaveli","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/372468703.webp?k=062b137e12a39dd2b7fd7ecb7a33bad2ad01ef74d541eeb1a3bb65bce739823f&o="
"1777056365-112","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Surf reef beach","Scored 8.3","8.3","","A 2-minute walk from Uppuveli beach in Trincomalee, Surf reef beach features accommodations with access to a hot spring bath, spa center, and public bath.","· 65 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/571117647.webp?k=876ee5e3f81eac74d8604d836be12d40cb16579024584e974364fc65897894c2&o="
"1777056365-113","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","NR Villa Nilaveli","Scored 8.3","8.3","Value for money 8.8","NR Villa Nilaveli is located in Nilaveli, just a 9-minute walk from Nilaveli Beach and 2.2 miles from Pigeon Island National Park. The guest house features both Wifi and private parking free of...","· 67 reviews","Opens in new window","Nilaveli","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/454353034.webp?k=2fe37af5ff2ba5c8da8645da5043c83d78bcea9b8a11323f08fbdc886139f584&o="
